datetime,temp,humidity,precip,windspeed,cloudcover,conditions
2024-01-15 19:00:00,-0.4,63.95,0.0,3.9,0.0,Clear
2024-01-15 20:00:00,-1.4,71.44,0.0,3.3,0.0,Clear
2024-01-15 21:00:00,-1.4,69.83,0.0,3.7,0.0,Clear
2024-01-15 22:00:00,-1.7,71.4,0.0,4.5,0.0,Clear
2024-01-15 23:00:00,-1.0,65.35,0.0,3.8,0.0,Clear
2024-01-16 00:00:00,-1.5,70.38,0.0,2.2,0.0,Clear
2024-01-16 01:00:00,-1.9,75.29,0.0,1.7,11.5,Clear
2024-01-16 02:00:00,-1.7,75.91,0.0,1.4,50.9,Partially cloudy
2024-01-16 03:00:00,-2.2,79.93,0.0,1.8,0.0,Clear
2024-01-16 04:00:00,-2.4,79.9,0.0,2.9,34.6,Partially cloudy
2024-01-16 05:00:00,-2.5,80.51,0.0,2.6,38.5,Partially cloudy
2024-01-16 06:00:00,-2.9,82.94,0.0,3.3,19.2,Clear
2024-01-16 07:00:00,-2.0,81.81,0.0,3.3,50.4,Partially cloudy
2024-01-16 08:00:00,-2.4,81.12,0.0,3.3,0.0,Clear
2024-01-16 09:00:00,-2.5,81.72,0.0,2.9,0.0,Clear
2024-01-16 10:00:00,-0.4,75.52,0.0,4.0,0.0,Clear
2024-01-16 11:00:00,1.8,64.47,0.0,6.2,0.0,Clear
2024-01-16 12:00:00,3.1,55.78,0.0,8.7,0.0,Clear
2024-01-16 13:00:00,3.7,58.01,0.0,7.7,0.0,Clear
2024-01-16 14:00:00,4.2,56.85,0.0,8.1,0.0,Clear
2024-01-16 15:00:00,3.9,58.92,0.0,8.9,0.0,Clear
2024-01-16 16:00:00,2.9,61.35,0.0,8.0,0.0,Clear
2024-01-16 17:00:00,2.1,62.14,0.0,6.1,0.0,Clear
2024-01-16 18:00:00,1.3,64.34,0.0,5.7,0.0,Clear
2024-01-16 19:00:00,1.0,67.23,0.0,6.4,0.0,Clear
2024-01-16 20:00:00,0.5,70.76,0.0,6.1,0.0,Clear
2024-01-16 21:00:00,0.5,71.84,0.0,5.1,0.0,Clear
2024-01-16 22:00:00,0.0,71.74,0.0,4.8,3.1,Clear
2024-01-16 23:00:00,-0.9,75.44,0.0,3.7,57.8,Partially cloudy
2024-01-17 00:00:00,-0.4,80.16,0.0,1.7,100.0,Overcast
2024-01-17 01:00:00,0.1,78.48,0.0,2.3,100.0,Overcast
2024-01-17 02:00:00,0.5,77.98,0.0,2.5,100.0,Overcast
2024-01-17 03:00:00,0.1,75.64,0.0,2.2,78.7,Partially cloudy
2024-01-17 04:00:00,-0.2,81.41,0.0,2.2,54.0,Partially cloudy
2024-01-17 05:00:00,-0.4,82.6,0.0,1.7,69.5,Partially cloudy
2024-01-17 06:00:00,0.0,80.86,0.0,1.7,80.9,Partially cloudy
2024-01-17 07:00:00,0.6,82.74,0.0,1.0,97.0,Overcast
2024-01-17 08:00:00,0.8,80.37,0.0,1.9,96.2,Overcast
2024-01-17 09:00:00,2.0,79.38,0.0,2.2,93.1,Overcast
2024-01-17 10:00:00,2.6,71.75,0.0,3.4,74.4,Partially cloudy
2024-01-17 11:00:00,2.6,70.68,0.0,6.4,96.2,Overcast
2024-01-17 12:00:00,3.0,69.73,0.0,8.9,87.6,Partially cloudy
2024-01-17 13:00:00,2.8,73.91,0.0,8.8,68.2,Partially cloudy
2024-01-17 14:00:00,3.0,75.03,0.0,9.0,96.2,Overcast
2024-01-17 15:00:00,2.8,75.01,0.0,8.7,96.2,Overcast
2024-01-17 16:00:00,2.6,78.89,0.0,8.9,96.2,Overcast
2024-01-17 17:00:00,2.5,76.61,0.0,7.7,93.1,Overcast
2024-01-17 18:00:00,2.1,74.32,0.0,9.6,93.1,Overcast
2024-01-17 19:00:00,1.5,72.58,0.0,8.9,74.8,Partially cloudy
2024-01-17 20:00:00,1.0,75.21,0.0,8.5,50.4,Partially cloudy
2024-01-17 21:00:00,0.6,75.73,0.0,9.2,50.4,Partially cloudy
2024-01-17 22:00:00,0.1,75.65,0.0,9.7,40.4,Partially cloudy
2024-01-17 23:00:00,-0.2,70.68,0.0,6.3,0.0,Clear
2024-01-18 00:00:00,-0.4,66.48,0.0,7.3,0.0,Clear
2024-01-18 01:00:00,-0.9,60.07,0.0,7.3,0.0,Clear
2024-01-18 02:00:00,-1.2,62.33,0.0,6.9,0.0,Clear
2024-01-18 03:00:00,-1.4,59.94,0.0,4.4,0.0,Clear
2024-01-18 04:00:00,-1.4,59.95,0.0,3.9,0.0,Clear
2024-01-18 05:00:00,-2.0,62.64,0.0,5.0,0.0,Clear
2024-01-18 06:00:00,-2.2,63.56,0.0,5.5,0.0,Clear
2024-01-18 07:00:00,-3.5,72.72,0.0,3.3,0.0,Clear
2024-01-18 08:00:00,-3.2,70.03,0.0,5.2,0.0,Clear
2024-01-18 09:00:00,-3.2,75.61,0.0,5.2,0.0,Clear
2024-01-18 10:00:00,-1.9,66.09,0.0,6.2,0.0,Clear
2024-01-18 11:00:00,0.1,62.63,0.0,7.3,0.0,Clear
2024-01-18 12:00:00,1.3,61.05,0.0,9.0,0.0,Clear
2024-01-18 13:00:00,2.1,64.05,0.0,8.1,11.5,Clear
2024-01-18 14:00:00,3.0,62.37,0.0,8.1,0.0,Clear
2024-01-18 15:00:00,3.3,61.53,0.0,8.2,16.7,Clear
2024-01-18 16:00:00,3.0,63.8,0.0,7.4,16.7,Clear
2024-01-18 17:00:00,1.6,69.43,0.0,5.0,0.0,Clear
2024-01-18 18:00:00,0.6,74.04,0.0,6.2,0.0,Clear
2024-01-18 19:00:00,0.1,77.33,0.0,6.1,0.0,Clear
2024-01-18 20:00:00,-0.2,74.47,0.0,6.9,0.0,Clear
2024-01-18 21:00:00,-0.7,78.37,0.0,5.0,0.0,Clear
2024-01-18 22:00:00,-1.2,80.05,0.0,5.8,0.0,Clear
2024-01-18 23:00:00,-1.9,83.03,0.0,5.1,0.0,Clear
2024-01-19 00:00:00,-1.9,84.27,0.0,4.8,0.0,Clear
2024-01-19 01:00:00,-2.4,85.5,0.0,6.2,0.0,Clear
2024-01-19 02:00:00,-1.7,84.31,0.0,5.2,0.0,Clear
2024-01-19 03:00:00,-2.4,84.24,0.0,4.4,0.0,Clear
2024-01-19 04:00:00,-2.7,86.11,0.0,4.0,0.0,Clear
2024-01-19 05:00:00,-2.9,87.41,0.0,4.1,0.0,Clear
2024-01-19 06:00:00,-3.4,89.35,0.0,4.0,0.0,Clear
2024-01-19 07:00:00,-2.9,89.38,0.0,3.6,0.0,Clear
2024-01-19 08:00:00,-3.4,90.72,0.0,2.5,0.0,Clear
2024-01-19 09:00:00,-2.1,88.12,0.0,3.8,0.0,Clear
2024-01-19 10:00:00,-0.3,83.21,0.0,4.7,0.0,Clear
2024-01-19 11:00:00,2.2,73.22,0.0,4.9,0.0,Clear
2024-01-19 12:00:00,3.7,67.3,0.0,6.6,0.0,Clear
2024-01-19 13:00:00,4.2,66.9,0.0,9.8,0.0,Clear
2024-01-19 14:00:00,5.6,56.44,0.0,9.8,11.5,Clear
2024-01-19 15:00:00,5.2,60.6,0.0,9.9,11.5,Clear
2024-01-19 16:00:00,4.5,63.18,0.0,9.1,0.0,Clear
2024-01-19 17:00:00,3.1,69.22,0.0,6.2,0.0,Clear
2024-01-19 18:00:00,1.7,77.54,0.0,7.5,0.0,Clear
2024-01-19 19:00:00,1.8,75.9,0.0,7.2,0.0,Clear
2024-01-19 20:00:00,1.6,74.78,0.0,7.5,0.0,Clear
2024-01-19 21:00:00,0.7,77.4,0.0,7.6,19.2,Clear
2024-01-19 22:00:00,0.2,82.63,0.0,7.4,38.5,Partially cloudy
2024-01-19 23:00:00,0.5,80.9,0.0,5.5,38.5,Partially cloudy
2024-01-20 00:00:00,0.1,82.65,0.0,5.5,38.5,Partially cloudy
2024-01-20 01:00:00,1.1,78.67,0.0,7.4,14.7,Clear
2024-01-20 02:00:00,0.6,80.34,0.0,6.9,34.6,Partially cloudy
2024-01-20 03:00:00,1.6,77.6,0.0,6.9,0.0,Clear
2024-01-20 04:00:00,2.6,81.81,0.0,8.7,0.0,Clear
2024-01-20 05:00:00,3.0,75.6,0.0,9.3,38.5,Partially cloudy
2024-01-20 06:00:00,3.1,77.84,0.0,9.7,41.6,Partially cloudy
2024-01-20 07:00:00,3.3,79.57,0.0,10.1,40.4,Partially cloudy
2024-01-20 08:00:00,3.1,80.69,0.0,11.4,15.1,Clear
2024-01-20 09:00:00,3.5,78.46,0.0,11.1,15.1,Clear
2024-01-20 10:00:00,4.1,79.1,0.0,10.7,15.1,Clear
2024-01-20 11:00:00,5.0,75.36,0.0,13.0,50.4,Partially cloudy
2024-01-20 12:00:00,5.8,70.27,0.0,15.7,43.8,Partially cloudy
2024-01-20 13:00:00,6.0,65.92,0.0,12.8,74.8,Partially cloudy
2024-01-20 14:00:00,6.1,61.77,0.0,13.6,65.7,Partially cloudy
2024-01-20 15:00:00,6.1,62.64,0.0,13.9,50.4,Partially cloudy
2024-01-20 16:00:00,5.5,63.41,0.0,12.9,50.4,Partially cloudy
2024-01-20 17:00:00,5.1,61.49,0.0,12.2,50.4,Partially cloudy
2024-01-20 18:00:00,5.0,59.71,0.0,13.5,50.4,Partially cloudy
2024-01-20 19:00:00,5.0,54.64,0.0,13.0,50.4,Partially cloudy
2024-01-20 20:00:00,4.8,66.05,0.0,12.2,69.5,Partially cloudy
2024-01-20 21:00:00,5.0,61.89,0.0,13.5,69.5,Partially cloudy
2024-01-20 22:00:00,5.1,58.38,0.0,14.0,69.5,Partially cloudy
2024-01-20 23:00:00,5.6,54.36,0.0,14.5,65.7,Partially cloudy
2024-01-21 00:00:00,5.6,53.98,0.0,14.1,65.7,Partially cloudy
2024-01-21 01:00:00,5.6,54.36,0.0,18.3,69.5,Partially cloudy
2024-01-21 02:00:00,5.6,58.61,0.0,13.9,93.1,Overcast
2024-01-21 03:00:00,4.5,79.77,0.0,15.2,93.1,Overcast
2024-01-21 04:00:00,4.8,86.92,0.001,17.5,100.0,"Rain, Overcast"
2024-01-21 05:00:00,6.0,87.65,0.0,18.2,100.0,Overcast
2024-01-21 06:00:00,6.8,91.45,0.602,15.9,100.0,"Rain, Overcast"
2024-01-21 07:00:00,7.6,94.7,0.001,15.1,96.2,"Rain, Overcast"
2024-01-21 08:00:00,8.6,93.46,0.001,14.9,93.1,"Rain, Overcast"
2024-01-21 09:00:00,9.0,90.37,0.0,14.3,74.8,Partially cloudy
2024-01-21 10:00:00,9.6,90.37,0.0,14.5,93.1,Overcast
2024-01-21 11:00:00,11.1,81.79,0.0,16.8,93.1,Overcast
2024-01-21 12:00:00,11.6,77.54,0.003,18.3,93.1,"Rain, Overcast"
2024-01-21 13:00:00,12.0,74.51,0.0,23.1,93.1,Overcast
2024-01-21 14:00:00,11.8,73.95,0.0,22.3,93.1,Overcast
2024-01-21 15:00:00,12.0,75.52,0.0,23.3,93.1,Overcast
2024-01-21 16:00:00,11.6,76.48,0.0,23.7,96.2,Overcast
2024-01-21 17:00:00,11.8,75.49,0.0,24.2,93.1,Overcast
2024-01-21 18:00:00,11.1,82.91,0.0,23.7,80.9,Partially cloudy
2024-01-21 19:00:00,12.1,76.56,0.0,26.2,97.0,Overcast
2024-01-21 20:00:00,12.1,75.02,0.0,28.6,97.0,Overcast
2024-01-21 21:00:00,12.6,75.1,0.0,27.9,100.0,Overcast
2024-01-21 22:00:00,12.6,79.31,0.0,28.3,100.0,Overcast
2024-01-21 23:00:00,11.8,88.74,0.004,27.1,100.0,"Rain, Overcast"
2024-01-22 00:00:00,12.1,88.78,0.027,27.5,100.0,"Rain, Overcast"
2024-01-22 01:00:00,12.1,89.96,0.004,26.8,100.0,"Rain, Overcast"
2024-01-22 02:00:00,13.1,84.27,0.002,25.8,100.0,"Rain, Overcast"
2024-01-22 03:00:00,12.6,83.08,0.0,23.6,93.1,Overcast
2024-01-22 04:00:00,12.6,78.75,0.0,22.2,97.0,Overcast
2024-01-22 05:00:00,10.2,84.48,0.0,20.7,80.9,Partially cloudy
2024-01-22 06:00:00,9.6,81.59,6.783,16.0,39.5,"Rain, Partially cloudy"
2024-01-22 07:00:00,9.6,79.92,0.0,16.8,57.6,Partially cloudy
2024-01-22 08:00:00,9.0,76.57,0.0,15.2,70.0,Partially cloudy
2024-01-22 09:00:00,9.1,75.53,0.0,15.0,42.1,Partially cloudy
2024-01-22 10:00:00,9.6,71.05,0.0,16.4,51.4,Partially cloudy
2024-01-22 11:00:00,10.1,68.7,0.0,20.8,65.5,Partially cloudy
2024-01-22 12:00:00,10.6,62.83,0.0,22.3,77.7,Partially cloudy
2024-01-22 13:00:00,10.8,61.99,0.0,23.5,54.7,Partially cloudy
2024-01-22 14:00:00,10.6,61.53,0.0,24.8,77.7,Partially cloudy
2024-01-22 15:00:00,10.6,61.98,0.0,23.0,51.7,Partially cloudy
2024-01-22 16:00:00,10.1,64.05,0.0,19.0,77.6,Partially cloudy
2024-01-22 17:00:00,9.5,65.29,0.0,19.4,36.1,Partially cloudy
2024-01-22 18:00:00,9.3,64.78,0.0,20.7,33.1,Partially cloudy
2024-01-22 19:00:00,8.6,67.9,0.0,19.0,36.1,Partially cloudy
2024-01-22 20:00:00,9.0,67.51,0.0,19.1,11.5,Clear
2024-01-22 21:00:00,8.1,73.29,0.0,16.7,14.7,Clear
2024-01-22 22:00:00,7.6,75.82,0.0,16.0,14.7,Clear
2024-01-22 23:00:00,7.3,74.68,0.0,16.4,0.0,Clear
2024-01-23 00:00:00,7.1,70.56,0.0,12.0,0.0,Clear
2024-01-23 01:00:00,6.8,75.67,0.0,12.2,0.0,Clear
2024-01-23 02:00:00,6.0,78.81,0.0,10.5,0.0,Clear
2024-01-23 03:00:00,5.6,80.46,0.0,9.4,0.0,Clear
2024-01-23 04:00:00,5.6,83.35,0.0,6.6,0.0,Clear
2024-01-23 05:00:00,5.1,85.12,0.0,8.0,31.7,Partially cloudy
2024-01-23 06:00:00,6.1,84.04,0.0,7.5,69.5,Partially cloudy
2024-01-23 07:00:00,7.0,80.14,0.0,8.7,50.4,Partially cloudy
2024-01-23 08:00:00,7.1,81.27,0.0,11.5,74.8,Partially cloudy
2024-01-23 09:00:00,7.6,88.4,0.002,9.9,93.1,"Rain, Overcast"
2024-01-23 10:00:00,8.6,91.56,0.001,11.3,96.2,"Rain, Overcast"
2024-01-23 11:00:00,9.1,93.47,0.002,14.1,93.1,"Rain, Overcast"
2024-01-23 12:00:00,9.6,90.37,0.0,17.4,96.2,Overcast
2024-01-23 13:00:00,10.1,89.83,0.0,19.0,96.2,Overcast
2024-01-23 14:00:00,10.8,89.27,0.0,19.0,96.2,Overcast
2024-01-23 15:00:00,11.6,90.53,0.0,18.7,96.2,Overcast
2024-01-23 16:00:00,12.6,87.67,0.0,18.3,96.2,Overcast
2024-01-23 17:00:00,13.0,85.41,0.0,18.3,96.2,Overcast
2024-01-23 18:00:00,13.1,84.84,0.0,18.0,96.2,Overcast
2024-01-23 19:00:00,13.0,86.53,0.0,19.7,100.0,Overcast
2024-01-23 20:00:00,13.0,87.69,0.0,18.3,100.0,Overcast
2024-01-23 21:00:00,13.0,87.68,0.007,22.2,100.0,"Rain, Overcast"
2024-01-23 22:00:00,13.1,87.67,0.0,22.3,100.0,Overcast
2024-01-23 23:00:00,13.5,85.42,0.0,26.7,100.0,Overcast
2024-01-24 00:00:00,13.5,79.94,0.0,24.0,97.0,Overcast
2024-01-24 01:00:00,13.1,69.32,0.0,22.9,97.0,Overcast
2024-01-24 02:00:00,13.0,60.83,0.0,26.6,100.0,Overcast
2024-01-24 03:00:00,12.5,60.27,0.0,30.7,100.0,Overcast
2024-01-24 04:00:00,11.6,61.76,0.0,29.5,100.0,Overcast
2024-01-24 05:00:00,11.1,64.28,0.0,26.7,96.2,Overcast
2024-01-24 06:00:00,11.1,64.28,2.783,26.1,80.8,"Rain, Partially cloudy"
2024-01-24 07:00:00,10.6,66.46,0.0,21.1,96.2,Overcast
2024-01-24 08:00:00,10.1,70.64,0.0,16.3,93.0,Overcast
2024-01-24 09:00:00,10.1,70.64,0.005,15.3,65.2,"Rain, Partially cloudy"
2024-01-24 10:00:00,10.5,69.27,0.0,17.5,62.1,Partially cloudy
2024-01-24 11:00:00,11.1,67.48,0.0,18.3,71.5,Partially cloudy
2024-01-24 12:00:00,12.0,62.28,0.0,17.9,59.3,Partially cloudy
2024-01-24 13:00:00,11.8,62.24,0.0,19.9,37.8,Partially cloudy
2024-01-24 14:00:00,12.1,61.02,0.0,18.5,90.0,Partially cloudy
2024-01-24 15:00:00,12.1,60.17,0.0,18.4,65.4,Partially cloudy
2024-01-24 16:00:00,11.6,60.92,0.0,12.3,80.9,Partially cloudy
2024-01-24 17:00:00,11.1,63.82,0.0,13.4,65.7,Partially cloudy
2024-01-24 18:00:00,11.0,64.71,0.0,13.4,45.4,Partially cloudy
2024-01-24 19:00:00,9.8,71.06,0.0,10.6,40.4,Partially cloudy
2024-01-24 20:00:00,9.6,73.56,0.0,6.2,30.3,Partially cloudy
2024-01-24 21:00:00,8.5,79.2,0.0,7.2,40.4,Partially cloudy
2024-01-24 22:00:00,7.6,83.61,0.0,5.6,40.4,Partially cloudy
2024-01-24 23:00:00,7.5,84.78,0.0,4.4,34.6,Partially cloudy
2024-01-25 00:00:00,6.6,87.08,0.0,5.1,47.1,Partially cloudy
2024-01-25 01:00:00,7.1,88.35,0.0,3.3,57.1,Partially cloudy
2024-01-25 02:00:00,5.6,91.36,0.0,4.0,38.5,Partially cloudy
2024-01-25 03:00:00,5.1,94.57,0.0,2.9,38.5,Partially cloudy
2024-01-25 04:00:00,5.6,95.92,0.0,3.8,65.7,Partially cloudy
2024-01-25 05:00:00,6.5,95.28,0.0,4.7,100.0,Overcast
2024-01-25 06:00:00,7.6,92.76,0.0,5.6,93.1,Overcast
2024-01-25 07:00:00,8.6,93.45,0.0,6.8,100.0,Overcast
2024-01-25 08:00:00,9.3,92.23,0.0,5.9,100.0,Overcast
2024-01-25 09:00:00,9.5,91.02,0.0,5.7,100.0,Overcast
2024-01-25 10:00:00,10.1,92.9,0.0,7.9,97.0,Overcast
2024-01-25 11:00:00,11.5,87.57,0.0,10.6,93.1,Overcast
2024-01-25 12:00:00,12.3,83.07,0.0,11.8,93.1,Overcast
2024-01-25 13:00:00,12.8,79.3,0.0,11.2,93.1,Overcast
2024-01-25 14:00:00,13.0,78.28,0.0,12.2,93.1,Overcast
2024-01-25 15:00:00,12.6,79.27,0.0,12.2,93.1,Overcast
2024-01-25 16:00:00,12.6,78.75,0.0,11.4,96.2,Overcast
2024-01-25 17:00:00,12.1,81.92,0.0,13.8,96.2,Overcast
2024-01-25 18:00:00,12.1,81.92,0.0,11.1,96.2,Overcast
2024-01-25 19:00:00,12.0,83.58,0.0,12.2,100.0,Overcast
2024-01-25 20:00:00,11.6,87.56,0.0,12.2,100.0,Overcast
2024-01-25 21:00:00,11.6,90.52,0.0,14.7,100.0,Overcast
2024-01-25 22:00:00,11.6,92.98,0.0,13.3,100.0,Overcast
2024-01-25 23:00:00,12.1,91.79,0.0,15.0,100.0,Overcast
2024-01-26 00:00:00,12.6,88.82,0.0,16.8,100.0,Overcast
2024-01-26 01:00:00,12.3,91.8,0.0,16.5,100.0,Overcast
2024-01-26 02:00:00,12.5,90.62,0.002,15.3,100.0,"Rain, Overcast"
2024-01-26 03:00:00,12.5,91.21,0.002,16.3,100.0,"Rain, Overcast"
2024-01-26 04:00:00,12.6,90.0,0.0,14.0,93.1,Overcast
2024-01-26 05:00:00,12.6,87.08,0.0,19.2,97.0,Overcast
2024-01-26 06:00:00,11.1,68.92,1.998,22.4,65.7,"Rain, Partially cloudy"
2024-01-26 07:00:00,10.5,60.23,0.0,19.4,65.5,Partially cloudy
2024-01-26 08:00:00,8.1,61.36,0.0,15.8,11.5,Clear
2024-01-26 09:00:00,7.6,62.13,0.0,15.3,0.0,Clear
2024-01-26 10:00:00,8.1,62.2,0.0,15.0,0.0,Clear
2024-01-26 11:00:00,9.3,52.65,0.0,14.4,0.0,Clear
2024-01-26 12:00:00,9.6,49.4,0.0,15.1,11.5,Clear
2024-01-26 13:00:00,9.6,47.98,0.0,13.2,11.5,Clear
2024-01-26 14:00:00,9.8,47.0,0.0,13.4,11.5,Clear
2024-01-26 15:00:00,9.6,47.99,0.0,12.3,11.5,Clear
2024-01-26 16:00:00,8.6,52.07,0.0,8.8,11.5,Clear
2024-01-26 17:00:00,7.6,59.05,0.0,5.8,0.0,Clear
2024-01-26 18:00:00,7.0,63.78,0.0,5.7,0.0,Clear
2024-01-26 19:00:00,6.6,65.08,0.0,8.0,0.0,Clear
2024-01-26 20:00:00,6.1,67.88,0.0,6.5,0.0,Clear
2024-01-26 21:00:00,5.6,72.32,0.0,6.5,0.0,Clear
2024-01-26 22:00:00,4.6,77.49,0.0,5.8,0.0,Clear
2024-01-26 23:00:00,3.6,81.31,0.0,5.0,0.0,Clear
2024-01-27 00:00:00,3.6,83.1,0.0,5.0,0.0,Clear
2024-01-27 01:00:00,3.1,84.87,0.0,4.0,0.0,Clear
2024-01-27 02:00:00,2.6,86.04,0.0,3.3,0.0,Clear
2024-01-27 03:00:00,2.3,87.89,0.0,3.3,0.0,Clear
2024-01-27 04:00:00,1.6,89.11,0.0,3.7,59.5,Partially cloudy
2024-01-27 05:00:00,1.5,91.7,0.0,2.9,0.0,Clear
2024-01-27 06:00:00,1.5,91.7,0.0,3.7,0.0,Clear
2024-01-27 07:00:00,1.1,94.37,0.0,3.7,0.0,Clear
2024-01-27 08:00:00,1.6,94.38,0.0,2.9,0.0,Clear
2024-01-27 09:00:00,4.1,92.55,0.0,3.3,20.2,Partially cloudy
2024-01-27 10:00:00,5.6,84.0,0.0,5.0,45.4,Partially cloudy
2024-01-27 11:00:00,6.8,78.45,0.0,5.8,74.5,Partially cloudy
2024-01-27 12:00:00,8.6,71.89,0.0,8.4,34.6,Partially cloudy
2024-01-27 13:00:00,8.6,71.87,0.0,9.3,59.5,Partially cloudy
2024-01-27 14:00:00,8.5,72.33,0.0,11.5,62.3,Partially cloudy
2024-01-27 15:00:00,8.6,69.36,0.0,10.2,62.1,Partially cloudy
2024-01-27 16:00:00,8.1,70.25,0.0,8.8,34.6,Partially cloudy
2024-01-27 17:00:00,7.1,75.2,0.0,6.9,37.8,Partially cloudy
2024-01-27 18:00:00,6.3,77.23,0.0,5.4,0.0,Clear
2024-01-27 19:00:00,6.0,78.29,0.0,4.9,50.4,Partially cloudy
2024-01-27 20:00:00,5.6,79.36,0.0,6.9,15.1,Clear
2024-01-27 21:00:00,5.6,78.23,0.0,6.9,57.1,Partially cloudy
2024-01-27 22:00:00,5.3,79.87,0.0,6.8,34.6,Partially cloudy
2024-01-27 23:00:00,5.1,82.14,0.0,8.0,38.5,Partially cloudy
2024-01-28 00:00:00,4.3,85.01,0.0,6.6,66.4,Partially cloudy
2024-01-28 01:00:00,4.1,83.2,0.0,6.4,37.8,Partially cloudy
2024-01-28 02:00:00,4.0,86.83,0.0,4.8,19.2,Clear
2024-01-28 03:00:00,3.6,86.8,0.0,7.3,47.8,Partially cloudy
2024-01-28 04:00:00,3.5,87.41,0.0,5.7,38.5,Partially cloudy
2024-01-28 05:00:00,3.3,88.63,0.0,5.8,38.5,Partially cloudy
2024-01-28 06:00:00,3.1,92.49,0.0,6.6,22.4,Partially cloudy
2024-01-28 07:00:00,3.6,93.19,0.0,5.1,25.2,Partially cloudy
2024-01-28 08:00:00,4.1,93.2,0.0,6.6,50.4,Partially cloudy
2024-01-28 09:00:00,4.6,91.31,0.0,5.2,15.1,Clear
2024-01-28 10:00:00,6.0,87.03,0.0,7.8,0.0,Clear
2024-01-28 11:00:00,8.1,79.69,0.0,8.4,0.0,Clear
2024-01-28 12:00:00,10.1,68.73,0.0,8.7,0.0,Clear
2024-01-28 13:00:00,10.6,68.79,0.0,7.7,0.0,Clear
2024-01-28 14:00:00,11.1,67.49,0.0,8.1,0.0,Clear
2024-01-28 15:00:00,11.5,66.64,0.0,8.1,0.0,Clear
2024-01-28 16:00:00,11.1,68.44,0.0,6.9,0.0,Clear
2024-01-28 17:00:00,10.1,74.67,0.0,7.3,20.2,Partially cloudy
2024-01-28 18:00:00,9.3,77.69,0.0,6.8,0.0,Clear
2024-01-28 19:00:00,8.1,81.41,0.0,8.0,0.0,Clear
2024-01-28 20:00:00,8.6,84.33,0.0,7.3,54.0,Partially cloudy
2024-01-28 21:00:00,7.7,87.19,0.0,8.0,97.0,Overcast
2024-01-28 22:00:00,8.6,88.49,0.0,9.0,81.4,Partially cloudy
2024-01-28 23:00:00,8.5,89.1,0.0,7.5,84.5,Partially cloudy
2024-01-29 00:00:00,9.0,89.13,0.0,6.8,100.0,Overcast
2024-01-29 01:00:00,8.6,90.32,0.0,4.8,100.0,Overcast
2024-01-29 02:00:00,8.9,92.19,0.0,6.9,100.0,Overcast
2024-01-29 03:00:00,9.8,92.24,0.0,7.6,100.0,Overcast
2024-01-29 04:00:00,10.1,91.65,0.0,5.9,100.0,Overcast
2024-01-29 05:00:00,10.1,92.9,0.0,6.1,100.0,Overcast
2024-01-29 06:00:00,10.1,93.52,0.0,4.8,100.0,Overcast
2024-01-29 07:00:00,10.1,92.9,0.0,5.9,96.2,Overcast
2024-01-29 08:00:00,10.1,92.9,0.0,6.8,96.2,Overcast
2024-01-29 09:00:00,10.3,92.29,0.0,8.3,96.2,Overcast
2024-01-29 10:00:00,10.6,91.68,0.0,9.1,100.0,Overcast
2024-01-29 11:00:00,11.5,86.4,0.0,8.5,93.1,Overcast
2024-01-29 12:00:00,11.8,83.57,0.0,8.4,93.1,Overcast
2024-01-29 13:00:00,11.8,84.69,0.0,9.1,93.1,Overcast
2024-01-29 14:00:00,11.5,84.66,0.0,8.7,93.1,Overcast
2024-01-29 15:00:00,11.6,84.68,0.0,8.1,74.8,Partially cloudy
2024-01-29 16:00:00,11.6,82.99,0.0,7.7,80.9,Partially cloudy
2024-01-29 17:00:00,11.1,84.62,0.0,8.8,96.2,Overcast
2024-01-29 18:00:00,11.1,84.62,0.0,8.4,96.2,Overcast
2024-01-29 19:00:00,11.5,82.42,0.0,7.2,86.9,Partially cloudy
2024-01-29 20:00:00,11.6,81.88,0.0,8.7,100.0,Overcast
2024-01-29 21:00:00,11.8,80.78,0.0,10.2,100.0,Overcast
2024-01-29 22:00:00,12.0,79.73,0.0,13.3,97.0,Overcast
2024-01-29 23:00:00,12.1,83.02,0.0,11.7,100.0,Overcast
2024-01-30 00:00:00,12.1,84.16,0.0,13.3,100.0,Overcast
2024-01-30 01:00:00,12.5,82.53,0.0,18.3,100.0,Overcast
2024-01-30 02:00:00,12.0,77.08,0.0,18.3,97.0,Overcast
2024-01-30 03:00:00,10.6,81.75,0.0,15.3,100.0,Overcast
2024-01-30 04:00:00,10.1,84.52,0.0,12.2,100.0,Overcast
2024-01-30 05:00:00,9.6,88.59,0.0,11.0,100.0,Overcast
2024-01-30 06:00:00,9.3,81.59,0.0,15.7,100.0,Overcast
2024-01-30 07:00:00,8.1,90.24,0.0,13.4,96.2,Overcast
2024-01-30 08:00:00,8.5,81.44,0.0,16.3,96.2,Overcast
2024-01-30 09:00:00,8.3,78.63,0.0,13.4,80.8,Partially cloudy
2024-01-30 10:00:00,8.3,79.73,0.0,13.9,96.2,Overcast
2024-01-30 11:00:00,8.6,73.38,0.0,12.5,80.8,Partially cloudy
2024-01-30 12:00:00,8.6,70.86,0.0,12.0,96.2,Overcast
2024-01-30 13:00:00,9.1,70.95,0.0,11.3,96.2,Overcast
2024-01-30 14:00:00,8.8,70.87,0.0,10.5,96.2,Overcast
2024-01-30 15:00:00,8.6,70.84,0.0,10.4,89.9,Partially cloudy
